"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x79923487","x1481388002618527744",2022-01-12 22:09:57,"ohhara_cpa","最新！これが｢金持ち企業｣トップ500社だ 1位はソニーグループ､2位に任天堂がランクイン | 企業ランキング - 東洋経済オンライン https://t.co/5wboOgCnrR #東洋経済オンライン @Toyokeizaiより","Twitter Web App",116,,,,FALSE,FALSE,0,0,,,"東洋経済オンライン",,"toyokeizai.net/articles/-/502…","https://t.co/5wboOgCnrR","https://toyokeizai.net/articles/-/502385",,,,,,,,,"x55246062","Toyokeizai","ja",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ohhara_cpa/status/1481388002618527744","大原 達朗 Tatsuaki Ohara","東京","日本M＆Aアドバイザー協会会長／BBT大学教授／アルテ監査法人代表社員／公認会計士／早稲田大教育卒／BBT大学院卒（US05）

BBTアウトプットGym→https://t.co/BpJJgmhaw5
M&Aファイナンス新聞→https://t.co/15AQBUcZ1E
YouTubeチャンネル→https://t.co/KcLsIe9rSX","https://t.co/hUAtfSOT6B",FALSE,1978,2350,115,21753,196,2009-10-05 04:58:08,FALSE,"https://t.co/hUAtfSOT6B","http://ma-japan.info/",,"https://pbs.twimg.com/profile_banners/79923487/1555415452","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1323248241236865030/rAUt9gNe_normal.jpg"
"x980715766382084096","x1481387994829316099",2022-01-12 22:09:55,"r1ZhFbc9Gv4BSTs","ｄメニューニュース:戸越銀座に「伝説のすた丼屋」　持ち帰り専門、品川エリアに再出店（みんなの経済新聞ネットワーク） https://t.co/bupTO2YVTZ","Twitter for Android",81,,,,FALSE,FALSE,0,0,,,,,"topics.smt.docomo.ne.jp/article/minkei…","https://t.co/bupTO2YVTZ","https://topics.smt.docomo.ne.jp/article/minkei/region/minkei-shinagawa3947?fm=twitter",,,,,,,,,,,"ja",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/4ad3383e25ac98d9.json","Shinagawa-ku","Shinagawa-ku, Tokyo","city","Japan","JP","NA NA","NA NA","139.695191 139.774255 139.774255 139.695191 35.584544 35.584544 35.641576 35.641576","https://twitter.com/r1ZhFbc9Gv4BSTs/status/1481387994829316099","きーくん","日本","朝ごはんを食べながらお昼ごはんを考える様な人です。もちろんお昼ごはんを食べながらお夕飯も考えます。
イイネ<U+0001F44D>フォローお願いぃいたします。

<U+0001F337>#Twitter家庭料理部 <U+0001F96F>#腹ペコりん部<U+0001F35B> #おうちごはん<U+0001F356>#コンビニ
<U+0001F354>#麺類<U+0001F35C>#カレー<U+0001F35B>#炒飯<U+0001F37D><U+FE0F>#寿司<U+0001F363>",,FALSE,1074,1169,12,4729,16246,2018-04-02 07:57:14,FALSE,,,,"https://pbs.twimg.com/profile_banners/980715766382084096/1626623211",,"http://pbs.twimg.com/profile_images/1383928678237626386/grn0yn4d_normal.jpg"
"x942688180381167617","x1481387993487515651",2022-01-12 22:09:55,"taga_yasu","<U+0001F30C>要望より継承で

共感がないと人は聞き耳を持てない

人間行動学に経済心理学

本質の学びは大切だけど

学ぶための時間が作れる？

優先順位とは、

何のために

何を

どれくらいやるか<U+0001F644>

ゴールを見据えながらパッケージ化された良い教材を使う

#ぶろりちらぼ

#今日の積み上げ #おは戦40113jm","Twitter for Android",156,,,,FALSE,FALSE,1,0,,,"ぶろりちらぼ 今日の積み上げ おは戦40113jm",,,,,,,,,,,,,,,"ja",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/taga_yasu/status/1481387993487515651","たがやす＠まいまいらぼ","2020年3月から本格運用開始","『まいまいらぼ』は【マインド】整え【マイビジネス】で「０→１」できる【ラボ(研究室)】です。【ラボ】に集う人は『読書初心者』の人たちなので別名『読書初心者の自己啓発』<U+2694><U+FE0F>できないことができる理由<U+23E9>テクノロジーとマインドセット<U+2694><U+FE0F>スモールビジネスを習慣のスキルで未来のライフスタイルへ<U+0001F4A1><U+23E9><U+23E9>ブログから詳細へ","https://t.co/mKRANAhbyY",FALSE,773,1029,7,5118,3298,2017-12-18 09:29:11,FALSE,"https://t.co/mKRANAhbyY","https://de-kiru.net/",,"https://pbs.twimg.com/profile_banners/942688180381167617/1635004912",,"http://pbs.twimg.com/profile_images/1380286997412020226/55UbBVAL_normal.jpg"
"x1089394408217137153","x1481387991948214273",2022-01-12 22:09:54,"5rbSWrIHf5yn3uZ","自己実現的予言　財政破綻論者たちこそが「経済」を壊すんだよ [三橋TV第494回]三橋貴明・高家望愛 https://t.co/EtjOmVIhse @YouTubeより","Twitter for iPad",104,,,,FALSE,TRUE,0,46,,,,,"youtu.be/jtBSRmxEArk","https://t.co/EtjOmVIhse","https://youtu.be/jtBSRmxEArk",,,,,,,,,"x98862229 x10228272","TK_Mitsuhashi YouTube","ja",,,,,,,,,,,,,,,,"x1481259511889293320","自己実現的予言　財政破綻論者たちこそが「経済」を壊すんだよ [三橋TV第494回]三橋貴明・高家望愛 https://t.co/EtjOmVIhse @YouTubeより",2022-01-12 13:39:22,"Twitter Web App",142,46,"x98862229","TK_Mitsuhashi","三橋貴明",114641,123,17105,"東京","経世論研究所　所長",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/5rbSWrIHf5yn3uZ/status/1481387991948214273","A_A","","",,FALSE,34,174,0,5667,7783,2019-01-27 05:27:21,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1253198281808572416/Z6Noy0p7_normal.jpg"
"x1356541718800125954","x1481387989649424391",2022-01-12 22:09:54,"of_hordes","ブースター接種繰り返し､免疫系に悪影響の恐れ EU当局が警告､寒い季節の到来に合わせるべきと | ブルームバーグ - 東洋経済オンライン https://t.co/lpYlWGSbOt #東洋経済オンライン @Toyokeizaiから","Twitter for Android",117,,,,FALSE,FALSE,0,0,,,"東洋経済オンライン",,"toyokeizai.net/articles/-/502…","https://t.co/lpYlWGSbOt","https://toyokeizai.net/articles/-/502217",,,,,,,,,"x55246062","Toyokeizai","ja",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/of_hordes/status/1481387989649424391","知床 忠一郎 of CHAOS","北九州市","皆様お勤めご苦労様です。Twitterではひたすら黄色いGE8の画像を投稿しております。YouTubeではl15a i-Vtecサウンド車載動画をやってます。https://t.co/FDGPz5v3cQ",,FALSE,1290,1290,3,793,81473,2021-02-02 09:55:40,FALSE,,,,"https://pbs.twimg.com/profile_banners/1356541718800125954/1619347080",,"http://pbs.twimg.com/profile_images/1391927217110753285/YPpQ6AYo_normal.jpg"
"x3317001961","x1481387983723188226",2022-01-12 22:09:52,"particolare1964","ポレポレ東中野でドキュメンタリー映画「香川1区」　大島新監督「なぜ君…」続編 - 中野経済新聞 https://t.co/cmaS6KX5ti","Twitter for iPhone",71,,,,FALSE,FALSE,0,0,,,,,"nakano.keizai.biz/headline/2293/","https://t.co/cmaS6KX5ti","https://nakano.keizai.biz/headline/2293/",,,,,,,,,,,"ja",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/particolare1964/status/1481387983723188226","Ko-Z","","","https://t.co/xVX7estuQr",FALSE,728,995,9,34902,442221,2015-08-16 15:18:28,FALSE,"https://t.co/xVX7estuQr","http://s.ameblo.jp/rxj01135/",,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/635115345657786368/6DWKZ_tv_normal.jpg"
"x823755444535443456","x1481387982351331328",2022-01-12 22:09:52,"Irascible_Oyaji","オミクロンは、軽症だから経済回しながら対策しろっていうけど、人流抑制しない対策で、収束すると思えない。重症化しやすい高齢者や基礎疾患のある人は、罹って重症化しても仕方ないって聴こえて、恐怖しか感じない。","Twitter for iPhone",119,,,,FALSE,TRUE,0,9,,,,,,,,,,,,,,,,"x1267240933818417152","SeaandLemon1","ja",,,,,,,,,,,,,,,,"x1481376151058939904","オミクロンは、軽症だから経済回しながら対策しろっていうけど、人流抑制しない対策で、収束すると思えない。重症化しやすい高齢者や基礎疾患のある人は、罹って重症化しても仕方ないって聴こえて、恐怖しか感じない。",2022-01-12 21:22:51,"Twitter for iPhone",18,9,"x1267240933818417152","SeaandLemon1","Sea and Lemon",117,648,15182,"","瀬戸内レモンです。
レモンの気持ちでしょっぱくツイート
自由、平等、友愛。真実を愛しています。
天皇制反対、在日米軍・辺野古新基地いらない、原発もいらない。必要なのは、愛だろ愛。
My favorite artists. Michael Jackson, 2pac, hide, moment joon, etc",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Irascible_Oyaji/status/1481387982351331328","irascible-oyaji《たぶん土日は低浮上》","","【たぶん土日は低浮上です】約20年前に脳梗塞を発症。現在も高次脳機能障害と残った麻痺、鬱病に悩まされているが何とか就労中。 無言フォロー失礼します。DMお断り。",,FALSE,594,759,10,174407,91432,2017-01-24 04:52:57,FALSE,,,,,,"http://pbs.twimg.com/profile_images/824080726987411456/hHTNP5SO_normal.jpg"
"x1434697878232961026","x1481387980921409538",2022-01-12 22:09:52,"hanakouji","ファイン姉、箱入りからのレース漬け生活で恋愛のノウハウは乏しくあの挙動は初恋の理性剥奪モードが教養と経済力でブーストされたものだったら可愛すぎる。ありますでしょう、思い出すと動悸がしてくる中学生の時分に送った自己満足なポエムや身の丈に合わないプレゼントの一つや二つ…。","Twitter for Android",134,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"ja",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/hanakouji/status/1481387980921409538","弥生","","ウマ娘関係用
メロンブックス
https://t.co/2u2Zl1VFCL",,FALSE,49,30,2,279,1657,2021-09-06 02:00:14,FALSE,,,,"https://pbs.twimg.com/profile_banners/1434697878232961026/1636467764",,"http://pbs.twimg.com/profile_images/1458029331230638080/ikbYcxrY_normal.jpg"
"x1344064057003786240","x1481387977490452481",2022-01-12 22:09:51,"yuca_has","@Bruckner_A_J 私の会社には、食堂で昼ご飯を食べると、一部をとあるところへ寄付するかを選択出来るのですが、そんな小さな事からはじめています。自分の経済的な事情の中からでも良いと思うのです。","Twitter for iPhone",86,"x1481387441395503105","x1344064057003786240","yuca_has",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x3779075234","Bruckner_A_J","ja",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/yuca_has/status/1481387977490452481","yuka","日本","カピバラさんが狂おしいほど大好きです！アイコンはカピバランドpuipuiさんのポテトちゃん<U+0001F495>",,FALSE,98,202,1,2295,15224,2020-12-29 23:33:48,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1397058026549383168/0Mn-e3Qa_normal.jpg"
"x288762466","x1481387974814167040",2022-01-12 22:09:50,"gun177182","愛国心のない大学教授・学術会議は不要！に共感の方はRT
＃DOJ　
反町キャスター「日本学術会議の事を思い出して官民・学はこの中に入らないんですか？」
高市会長「官民・学も入るんでしょうよ！学術分野の方に相当神経質になって頂かないと経済安全保障の確立は出来ない！」
#国防の誇りを取り戻そう https://t.co/xspKZ25egR","Twitter for iPhone",140,,,,FALSE,TRUE,0,687,,,"DOJ",,,,,,,,,,,,,"x1141977372096266241","8ueBd6tf29iYRpZ","ja",,,,,,,,,,,,,,,,"x1481275497200103426","愛国心のない大学教授・学術会議は不要！に共感の方はRT
＃DOJ　
反町キャスター「日本学術会議の事を思い出して官民・学はこの中に入らないんですか？」
高市会長「官民・学も入るんでしょうよ！学術分野の方に相当神経質になって頂かないと経済安全保障の確立は出来ない！」
#国防の誇りを取り戻そう https://t.co/xspKZ25egR",2022-01-12 14:42:53,"Twitter Web App",1642,687,"x1141977372096266241","8ueBd6tf29iYRpZ","FUKUDA MAKOTO 【DOJ<U+0001F6E1>No.0001】",46283,46480,142969,"日本 兵庫","交通事故に遭い<U+267F><U+FE0F>重い障碍<U+0001F6CF><U+FE0F>難病も患い人生180度大転換！ 
海外生活を模索しましたが、やはり離れる事が出来ない国が祖国日本でした<U+0001F38C>
 #DOJ2020<U+24B8>(Defence of Japan)を創設！
 <U+0001F1EF><U+0001F1F5>日本大好きな方、相互フォローの輪をに広げましょう！
 ＠Teamdoj サブ垢フォローお願い致します！",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/gun177182/status/1481387974814167040","GUN","","アパグループ元谷代表の主張に全面的に共感を持ち日々勉強しています 2022/1月追記 いいねRTは賛同でなく情報共有です。 DMはいたしません。以下支持します #日本の尊厳と国益を守る会 #高市早苗さん 憲法改正/自衛隊・国防軍/安全保障/靖国参拝/ 国歌斉唱/国旗掲揚",,FALSE,368,662,7,15517,33103,2011-04-27 12:37:30,FALSE,,,,"https://pbs.twimg.com/profile_banners/288762466/1641291310","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1350370267961298944/euiEro3N_normal.jpg"
"x2740803060","x1481387965415067648",2022-01-12 22:09:48,"koiruzaurus","日本人の一人っ子男性の34%は、独身で死んできます。

10万年の人類の歴史で代々橋渡しされてきた遺伝子を引モテ独身の人が断絶させるわけです。

年収300万円以下の家庭の7割は一人っ子。
経済的弱者でも子供を作るのが当たり前という価値観にしたほうがいいのにね。。
 https://t.co/jLgSkcHF4L","Twitter for iPhone",140,,,,FALSE,TRUE,0,483,,,,,,,,,,,,,,,,"x87027640","hirox246","ja",,,,,,,,,,,,,,,,"x1480867506629881858","日本人の一人っ子男性の34%は、独身で死んできます。

10万年の人類の歴史で代々橋渡しされてきた遺伝子を引モテ独身の人が断絶させるわけです。

年収300万円以下の家庭の7割は一人っ子。
経済的弱者でも子供を作るのが当たり前という価値観にしたほうがいいのにね。。
 https://t.co/jLgSkcHF4L",2022-01-11 11:41:41,"Twitter Web App",3851,483,"x87027640","hirox246","ひろゆき, Hiroyuki Nishimura",1421852,767,8764,"Somewhere in internet.","Howdy?

https://t.co/GYbfFaNFol

新刊『１％の努力』発売中。
https://t.co/xjBG5rRoAR",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/koiruzaurus/status/1481387965415067648","こいるくんSP","生まれ育ちは相模国鎌倉郡 相武国境を墨守 祖廟の地は上野国","世界＆人間とはなにかが理解できるよう解像度をあげていきましょう。少子化による衰退からの脱出のための人口再生産性維持による日本社会の永続的繁栄への道に興味あり。iPhone12Pro Maxで撮影<U+0001F4F1><U+0001F3EF>総訪城数はカウントしてないからわかりまへん。ちょい調べたら2019年250。2020年244城。2021年194城",,FALSE,748,3052,23,31867,49883,2014-08-18 00:21:01,FALSE,,,,"https://pbs.twimg.com/profile_banners/2740803060/1408324431","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/501175106928779265/X4ll2RDB_normal.jpeg"
"x142939672","x1481387961358995457",2022-01-12 22:09:47,"got630","は？？？？？？

滋賀県Ｇｏ Ｔｏトラベル再開「感染対策徹底し経済回したい」｜NHK 滋賀県のニュース   https://t.co/uD2m9qTnHb","Twitter Web App",95,,,,FALSE,TRUE,0,68,,,,,"www3.nhk.or.jp/lnews/otsu/202…","https://t.co/uD2m9qTnHb","https://www3.nhk.or.jp/lnews/otsu/20220112/2060009698.html",,,,,,,,,"x1380887383579664386","shiganon____","ja",,,,,,,,,,,,,,,,"x1481193033526030340","は？？？？？？

滋賀県Ｇｏ Ｔｏトラベル再開「感染対策徹底し経済回したい」｜NHK 滋賀県のニュース   https://t.co/uD2m9qTnHb",2022-01-12 09:15:13,"Twitter Web App",139,68,"x1380887383579664386","shiganon____","shiganob<U+0001F645><U+200D>♀<U+FE0F>自民公明維新にウンザリ",53,58,3961,"滋賀","covid19@滋賀用のアカ。非正規介護職員。long -covidが怖い。ゼロコロナ。with検査。オリパラ廃止！　投票しやすい選挙制度へ！　絆なんて大嫌い。首長のまともな自治体に引っ越したい。自民公明ダメ。維新は危険。特定の政党は支持していません。希望が欲しい。",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/got630/status/1481387961358995457","ヒロ","","",,FALSE,948,3202,5,240846,196280,2010-05-12 04:20:10,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1378579756/DSCN0589_normal.JPG"
"x1242358341445095424","x1481387956636381184",2022-01-12 22:09:46,"cosmosgirl_O","おはようございます<U+0001F680>

「宇宙食」開発の漫画なんてあるんですね<U+0001F644><U+0001F31F>

試し読みでワクワクしました<U+0001F606>

#コスモ女子 

｢宇宙で何を食べるか｣宇宙食を考える人の超発想 漫画｢宇宙めし！｣（第1集･第1話） | 宇宙めし - 東洋経済オンライン https://t.co/hFgNOV8qjD #東洋経済オンライン @Toyokeizai","Twitter for iPhone",168,,,,FALSE,FALSE,0,0,,,"コスモ女子 東洋経済オンライン",,"toyokeizai.net/articles/-/477…","https://t.co/hFgNOV8qjD","https://toyokeizai.net/articles/-/477360",,,,,,,,,"x55246062","Toyokeizai","ja",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/cosmosgirl_O/status/1481387956636381184","コスモ女子【公式】","","#コスモ女子 公式アカウントです<U+2728>「宇宙を身近な存在に」をテーマに活動している女性コミュニティです<U+0001F60A> <U+0001F30D>勉強会やイベントを毎月開催<U+2728>星や天体の楽しみ方から、宇宙旅行・教育・宇宙ビジネスまで幅広いテーマで情報発信していきます<U+0001F31F>【世界初！】女性中心の衛星打ち上げPJ発足中(目標2022年度中)<U+0001F680>",,FALSE,1359,902,28,2072,9200,2020-03-24 07:51:49,FALSE,,,,"https://pbs.twimg.com/profile_banners/1242358341445095424/1614416221",,"http://pbs.twimg.com/profile_images/1267084863976292352/hPn9If1F_normal.jpg"
"x1182968428031668226","x1481387954555998209",2022-01-12 22:09:45,"kzfEb3dd5sHbacn","はい、これで日本がデフレから脱却できず、経済成長もしないことが決まりました。 https://t.co/81bR4OwQ8K","Twitter for Android",79,,,,FALSE,TRUE,0,389,,,,,"news.yahoo.co.jp/articles/c95ec…","https://t.co/81bR4OwQ8K","https://news.yahoo.co.jp/articles/c95ecf47b9fc708c9d557bee6cdd5f67b5ec2f22",,,,,,,,,"x252831977","tomoya_1973","ja",,,,,,,,,,,,,,,,"x1481232540342321153","はい、これで日本がデフレから脱却できず、経済成長もしないことが決まりました。 https://t.co/81bR4OwQ8K",2022-01-12 11:52:12,"Twitter for iPhone",621,389,"x252831977","tomoya_1973","TOMOYA<U+0001F408><U+200D><U+2B1B><U+0001F43E>",4427,1326,38611,"YouTubeやってます<U+2728><U+0001F449><U+0001F447>","2010年12月法人成り（12期目）／反緊縮（積極財政）支持、消費税減税→廃止へ／山本太郎とれいわ新選組と須藤元気を応援しています／家族4人（妻、高1、中1）＋猫1<U+0001F431>／北海道在住",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/kzfEb3dd5sHbacn/status/1481387954555998209","ブルードルフィン","","ブルードルフィン",,FALSE,87,82,8,14994,34279,2019-10-12 10:37:21,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1190789173357240320/6BtbEOf1_normal.jpg"
"x1156163214243057665","x1481386358623313924",2022-01-12 22:03:25,"3OCbOK8CZICnAVO","【YOUTUBE】『ロックダウン警戒で“白菜奪い合い”も…五輪目前の中国でオミクロン市中感染』

■天津の市場では9日、食料品の買い占めが始まりました。
■北京市の隣に位置する天津市。経済的な結び付きも強いとされます。
https://t.co/5WsDNs6tbI","Twitter for iPhone",140,,,,FALSE,TRUE,0,24,,,,,,,,,,,,,,,,"x44386311","bci_","ja",,,,,,,,,,,,,,,,"x1480527953578827778","【YOUTUBE】『ロックダウン警戒で“白菜奪い合い”も…五輪目前の中国でオミクロン市中感染』

■天津の市場では9日、食料品の買い占めが始まりました。
■北京市の隣に位置する天津市。経済的な結び付きも強いとされます。
https://t.co/5WsDNs6tbI",2022-01-10 13:12:25,"Twitter Web App",32,24,"x44386311","bci_","黒色中国",64195,255,432417,"日本","中国について学び・考え・行動するのが私のライフワークです ■Instagram https://t.co/cW4axpwiHM ■ご連絡等はDMか、https://t.co/gNI32W3tpC ←こちらにお送り下さい",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/3OCbOK8CZICnAVO/status/1481386358623313924","プラ夢","","孫がいます。このままだと孫世代が心配で、今なんとかしないとって思っています。Twitter初心者で、よくわかりません。間違いあったらごめんなさい<U+0001F92D>",,FALSE,253,301,0,19889,148705,2019-07-30 11:22:45,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1391171637395918848/krvBonG8_normal.jpg"
"x1156163214243057665","x1481387935723565057",2022-01-12 22:09:41,"3OCbOK8CZICnAVO","BSフジLIVEプライムニュースに自民党高市早苗政調会長が出演している。オミクロンが、すべて米軍が悪いのではない。日米同盟は大切である。岸田内閣は通常国会に野党と対立する法案を提出しない。感染法、経済安全保障推進法も必要。北朝鮮、中国の極超高速ミサイルは日本の技術が漏洩をしている疑惑。","Twitter for iPhone",140,,,,FALSE,TRUE,0,337,,,,,,,,,,,,,,,,"x467250563","watanabeatushi","ja",,,,,,,,,,,,,,,,"x1480875502500216835","BSフジLIVEプライムニュースに自民党高市早苗政調会長が出演している。オミクロンが、すべて米軍が悪いのではない。日米同盟は大切である。岸田内閣は通常国会に野党と対立する法案を提出しない。感染法、経済安全保障推進法も必要。北朝鮮、中国の極超高速ミサイルは日本の技術が漏洩をしている疑惑。",2022-01-11 12:13:27,"Twitter for iPad",1465,337,"x467250563","watanabeatushi","渡部篤",45758,48428,169479,"自宅です。読書中","市議2期、県議4期後、44回の総選挙に比例当選して衆議院議員になり、その後、大病して45回総選挙に落選して・・今は天下の素浪人。真正保守・ナショナリスト、日本浪曼派・京都学派の『近代の超克』・『世界史の哲学』 に惹かれ。経済ではデフレ脱却のための大胆な金融緩和・財政拡大支持。「現代貨幣理論」に共鳴、市場原理主義反対。",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/3OCbOK8CZICnAVO/status/1481387935723565057","プラ夢","","孫がいます。このままだと孫世代が心配で、今なんとかしないとって思っています。Twitter初心者で、よくわかりません。間違いあったらごめんなさい<U+0001F92D>",,FALSE,253,301,0,19889,148705,2019-07-30 11:22:45,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1391171637395918848/krvBonG8_normal.jpg"
"x1156163214243057665","x1481387949334106112",2022-01-12 22:09:44,"3OCbOK8CZICnAVO","日本の先端技術、機微技術を守ることが重要である。中国の会社法、共産党規約、国家情報法、国防動員法は日本を危うくする。高市早苗政調会長は核武装には慎重だったが、原潜については必要だとした。非核3原則は破棄すべき。財政は積極的にして経済は成長させるべきである。","Twitter for iPhone",140,,,,FALSE,TRUE,0,93,,,,,,,,,,,,,,,,"x467250563","watanabeatushi","ja",,,,,,,,,,,,,,,,"x1480875543356911621","日本の先端技術、機微技術を守ることが重要である。中国の会社法、共産党規約、国家情報法、国防動員法は日本を危うくする。高市早苗政調会長は核武装には慎重だったが、原潜については必要だとした。非核3原則は破棄すべき。財政は積極的にして経済は成長させるべきである。",2022-01-11 12:13:37,"Twitter for iPad",363,93,"x467250563","watanabeatushi","渡部篤",45758,48428,169479,"自宅です。読書中","市議2期、県議4期後、44回の総選挙に比例当選して衆議院議員になり、その後、大病して45回総選挙に落選して・・今は天下の素浪人。真正保守・ナショナリスト、日本浪曼派・京都学派の『近代の超克』・『世界史の哲学』 に惹かれ。経済ではデフレ脱却のための大胆な金融緩和・財政拡大支持。「現代貨幣理論」に共鳴、市場原理主義反対。",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/3OCbOK8CZICnAVO/status/1481387949334106112","プラ夢","","孫がいます。このままだと孫世代が心配で、今なんとかしないとって思っています。Twitter初心者で、よくわかりません。間違いあったらごめんなさい<U+0001F92D>",,FALSE,253,301,0,19889,148705,2019-07-30 11:22:45,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1391171637395918848/krvBonG8_normal.jpg"
