studentID,s-sID,pre1,post1,pre1.cgm,pre1.cwc,pre2.m,post2.m,schoolID,time2,ratio2,n
2790,90,55,140,5.21,5.74,49.26,121.56,28,4.45,5.28,100
2791,91,50,110,0.21,0.74,49.26,121.56,28,4.45,5.28,100
2792,92,48,126,-1.79,-1.26,49.26,121.56,28,4.45,5.28,100
2793,93,53,143,3.21,3.74,49.26,121.56,28,4.45,5.28,100
2794,94,55,120,5.21,5.74,49.26,121.56,28,4.45,5.28,100
2795,95,54,122,4.21,4.74,49.26,121.56,28,4.45,5.28,100
2796,96,56,126,6.21,6.74,49.26,121.56,28,4.45,5.28,100
2797,97,52,114,2.21,2.74,49.26,121.56,28,4.45,5.28,100
2798,98,50,111,0.21,0.74,49.26,121.56,28,4.45,5.28,100
2799,99,43,99,-6.79,-6.26,49.26,121.56,28,4.45,5.28,100
2800,100,53,126,3.21,3.74,49.26,121.56,28,4.45,5.28,100
2801,1,43,138,-6.79,-8.13,51.13,127.22,29,3.63,9.83,100
2802,2,43,126,-6.79,-8.13,51.13,127.22,29,3.63,9.83,100
2803,3,53,132,3.21,1.87,51.13,127.22,29,3.63,9.83,100
2804,4,59,124,9.21,7.87,51.13,127.22,29,3.63,9.83,100
2805,5,44,123,-5.79,-7.13,51.13,127.22,29,3.63,9.83,100
2806,6,67,129,17.21,15.87,51.13,127.22,29,3.63,9.83,100
2807,7,48,107,-1.79,-3.13,51.13,127.22,29,3.63,9.83,100
2808,8,45,134,-4.79,-6.13,51.13,127.22,29,3.63,9.83,100
2809,9,55,148,5.21,3.87,51.13,127.22,29,3.63,9.83,100
2810,10,60,131,10.21,8.87,51.13,127.22,29,3.63,9.83,100
2811,11,55,114,5.21,3.87,51.13,127.22,29,3.63,9.83,100
2812,12,65,136,15.21,13.87,51.13,127.22,29,3.63,9.83,100
2813,13,54,132,4.21,2.87,51.13,127.22,29,3.63,9.83,100
2814,14,52,127,2.21,0.87,51.13,127.22,29,3.63,9.83,100
2815,15,55,137,5.21,3.87,51.13,127.22,29,3.63,9.83,100
2816,16,50,129,0.21,-1.13,51.13,127.22,29,3.63,9.83,100
2817,17,42,128,-7.79,-9.13,51.13,127.22,29,3.63,9.83,100
2818,18,52,121,2.21,0.87,51.13,127.22,29,3.63,9.83,100
2819,19,62,137,12.21,10.87,51.13,127.22,29,3.63,9.83,100
2820,20,49,140,-0.79,-2.13,51.13,127.22,29,3.63,9.83,100
2821,21,54,142,4.21,2.87,51.13,127.22,29,3.63,9.83,100
2822,22,67,130,17.21,15.87,51.13,127.22,29,3.63,9.83,100
2823,23,42,125,-7.79,-9.13,51.13,127.22,29,3.63,9.83,100
2824,24,64,123,14.21,12.87,51.13,127.22,29,3.63,9.83,100
2825,25,54,117,4.21,2.87,51.13,127.22,29,3.63,9.83,100
2826,26,51,131,1.21,-0.13,51.13,127.22,29,3.63,9.83,100
2827,27,46,132,-3.79,-5.13,51.13,127.22,29,3.63,9.83,100
2828,28,52,124,2.21,0.87,51.13,127.22,29,3.63,9.83,100
2829,29,52,138,2.21,0.87,51.13,127.22,29,3.63,9.83,100
2830,30,53,132,3.21,1.87,51.13,127.22,29,3.63,9.83,100
2831,31,50,118,0.21,-1.13,51.13,127.22,29,3.63,9.83,100
2832,32,53,135,3.21,1.87,51.13,127.22,29,3.63,9.83,100
2833,33,52,122,2.21,0.87,51.13,127.22,29,3.63,9.83,100
2834,34,52,124,2.21,0.87,51.13,127.22,29,3.63,9.83,100
2835,35,51,122,1.21,-0.13,51.13,127.22,29,3.63,9.83,100
2836,36,44,111,-5.79,-7.13,51.13,127.22,29,3.63,9.83,100
2837,37,47,135,-2.79,-4.13,51.13,127.22,29,3.63,9.83,100
2838,38,38,132,-11.79,-13.13,51.13,127.22,29,3.63,9.83,100
2839,39,61,118,11.21,9.87,51.13,127.22,29,3.63,9.83,100
2840,40,35,128,-14.79,-16.13,51.13,127.22,29,3.63,9.83,100
2841,41,55,141,5.21,3.87,51.13,127.22,29,3.63,9.83,100
2842,42,59,124,9.21,7.87,51.13,127.22,29,3.63,9.83,100
2843,43,49,135,-0.79,-2.13,51.13,127.22,29,3.63,9.83,100
2844,44,64,140,14.21,12.87,51.13,127.22,29,3.63,9.83,100
2845,45,42,135,-7.79,-9.13,51.13,127.22,29,3.63,9.83,100
2846,46,55,128,5.21,3.87,51.13,127.22,29,3.63,9.83,100
2847,47,52,146,2.21,0.87,51.13,127.22,29,3.63,9.83,100
2848,48,48,133,-1.79,-3.13,51.13,127.22,29,3.63,9.83,100
2849,49,52,123,2.21,0.87,51.13,127.22,29,3.63,9.83,100
2850,50,57,123,7.21,5.87,51.13,127.22,29,3.63,9.83,100
2851,51,45,126,-4.79,-6.13,51.13,127.22,29,3.63,9.83,100
2852,52,48,131,-1.79,-3.13,51.13,127.22,29,3.63,9.83,100
2853,53,60,135,10.21,8.87,51.13,127.22,29,3.63,9.83,100
2854,54,50,132,0.21,-1.13,51.13,127.22,29,3.63,9.83,100
2855,55,53,119,3.21,1.87,51.13,127.22,29,3.63,9.83,100
2856,56,52,120,2.21,0.87,51.13,127.22,29,3.63,9.83,100
2857,57,50,122,0.21,-1.13,51.13,127.22,29,3.63,9.83,100
2858,58,43,110,-6.79,-8.13,51.13,127.22,29,3.63,9.83,100
2859,59,56,120,6.21,4.87,51.13,127.22,29,3.63,9.83,100
2860,60,53,125,3.21,1.87,51.13,127.22,29,3.63,9.83,100
2861,61,50,138,0.21,-1.13,51.13,127.22,29,3.63,9.83,100
2862,62,59,114,9.21,7.87,51.13,127.22,29,3.63,9.83,100
2863,63,47,123,-2.79,-4.13,51.13,127.22,29,3.63,9.83,100
2864,64,53,121,3.21,1.87,51.13,127.22,29,3.63,9.83,100
2865,65,42,107,-7.79,-9.13,51.13,127.22,29,3.63,9.83,100
2866,66,61,133,11.21,9.87,51.13,127.22,29,3.63,9.83,100
2867,67,50,116,0.21,-1.13,51.13,127.22,29,3.63,9.83,100
2868,68,51,133,1.21,-0.13,51.13,127.22,29,3.63,9.83,100
2869,69,41,124,-8.79,-10.13,51.13,127.22,29,3.63,9.83,100
2870,70,48,114,-1.79,-3.13,51.13,127.22,29,3.63,9.83,100
2871,71,60,133,10.21,8.87,51.13,127.22,29,3.63,9.83,100
2872,72,44,126,-5.79,-7.13,51.13,127.22,29,3.63,9.83,100
2873,73,56,130,6.21,4.87,51.13,127.22,29,3.63,9.83,100
2874,74,40,119,-9.79,-11.13,51.13,127.22,29,3.63,9.83,100
2875,75,48,118,-1.79,-3.13,51.13,127.22,29,3.63,9.83,100
2876,76,36,130,-13.79,-15.13,51.13,127.22,29,3.63,9.83,100
2877,77,44,125,-5.79,-7.13,51.13,127.22,29,3.63,9.83,100
2878,78,44,139,-5.79,-7.13,51.13,127.22,29,3.63,9.83,100
2879,79,48,143,-1.79,-3.13,51.13,127.22,29,3.63,9.83,100
2880,80,36,124,-13.79,-15.13,51.13,127.22,29,3.63,9.83,100
2881,81,45,122,-4.79,-6.13,51.13,127.22,29,3.63,9.83,100
2882,82,44,119,-5.79,-7.13,51.13,127.22,29,3.63,9.83,100
2883,83,58,120,8.21,6.87,51.13,127.22,29,3.63,9.83,100
2884,84,50,141,0.21,-1.13,51.13,127.22,29,3.63,9.83,100
2885,85,42,123,-7.79,-9.13,51.13,127.22,29,3.63,9.83,100
2886,86,49,116,-0.79,-2.13,51.13,127.22,29,3.63,9.83,100
2887,87,53,132,3.21,1.87,51.13,127.22,29,3.63,9.83,100
2888,88,54,111,4.21,2.87,51.13,127.22,29,3.63,9.83,100
2889,89,57,117,7.21,5.87,51.13,127.22,29,3.63,9.83,100
2890,90,51,123,1.21,-0.13,51.13,127.22,29,3.63,9.83,100
2891,91,51,118,1.21,-0.13,51.13,127.22,29,3.63,9.83,100
2892,92,54,132,4.21,2.87,51.13,127.22,29,3.63,9.83,100
2893,93,45,125,-4.79,-6.13,51.13,127.22,29,3.63,9.83,100
2894,94,50,125,0.21,-1.13,51.13,127.22,29,3.63,9.83,100
2895,95,59,131,9.21,7.87,51.13,127.22,29,3.63,9.83,100
2896,96,58,136,8.21,6.87,51.13,127.22,29,3.63,9.83,100
2897,97,64,143,14.21,12.87,51.13,127.22,29,3.63,9.83,100
2898,98,63,118,13.21,11.87,51.13,127.22,29,3.63,9.83,100
2899,99,43,133,-6.79,-8.13,51.13,127.22,29,3.63,9.83,100
2900,100,51,127,1.21,-0.13,51.13,127.22,29,3.63,9.83,100
2901,1,39,107,-10.79,-8.61,47.61,114.99,30,6.4,6.43,100
2902,2,46,114,-3.79,-1.61,47.61,114.99,30,6.4,6.43,100
2903,3,44,113,-5.79,-3.61,47.61,114.99,30,6.4,6.43,100
2904,4,57,102,7.21,9.39,47.61,114.99,30,6.4,6.43,100
2905,5,61,113,11.21,13.39,47.61,114.99,30,6.4,6.43,100
2906,6,38,106,-11.79,-9.61,47.61,114.99,30,6.4,6.43,100
2907,7,49,110,-0.79,1.39,47.61,114.99,30,6.4,6.43,100
2908,8,43,102,-6.79,-4.61,47.61,114.99,30,6.4,6.43,100
2909,9,43,108,-6.79,-4.61,47.61,114.99,30,6.4,6.43,100
2910,10,50,110,0.21,2.39,47.61,114.99,30,6.4,6.43,100
2911,11,41,109,-8.79,-6.61,47.61,114.99,30,6.4,6.43,100
2912,12,35,106,-14.79,-12.61,47.61,114.99,30,6.4,6.43,100
2913,13,43,103,-6.79,-4.61,47.61,114.99,30,6.4,6.43,100
2914,14,48,107,-1.79,0.39,47.61,114.99,30,6.4,6.43,100
2915,15,54,111,4.21,6.39,47.61,114.99,30,6.4,6.43,100
2916,16,50,113,0.21,2.39,47.61,114.99,30,6.4,6.43,100
2917,17,48,118,-1.79,0.39,47.61,114.99,30,6.4,6.43,100
2918,18,44,126,-5.79,-3.61,47.61,114.99,30,6.4,6.43,100
2919,19,38,97,-11.79,-9.61,47.61,114.99,30,6.4,6.43,100
2920,20,35,110,-14.79,-12.61,47.61,114.99,30,6.4,6.43,100
2921,21,47,110,-2.79,-0.61,47.61,114.99,30,6.4,6.43,100
2922,22,53,129,3.21,5.39,47.61,114.99,30,6.4,6.43,100
2923,23,42,122,-7.79,-5.61,47.61,114.99,30,6.4,6.43,100
2924,24,54,120,4.21,6.39,47.61,114.99,30,6.4,6.43,100
2925,25,59,132,9.21,11.39,47.61,114.99,30,6.4,6.43,100
2926,26,40,111,-9.79,-7.61,47.61,114.99,30,6.4,6.43,100
2927,27,44,114,-5.79,-3.61,47.61,114.99,30,6.4,6.43,100
2928,28,38,107,-11.79,-9.61,47.61,114.99,30,6.4,6.43,100
2929,29,39,103,-10.79,-8.61,47.61,114.99,30,6.4,6.43,100
2930,30,50,109,0.21,2.39,47.61,114.99,30,6.4,6.43,100
2931,31,36,108,-13.79,-11.61,47.61,114.99,30,6.4,6.43,100
2932,32,52,119,2.21,4.39,47.61,114.99,30,6.4,6.43,100
2933,33,53,128,3.21,5.39,47.61,114.99,30,6.4,6.43,100
2934,34,48,119,-1.79,0.39,47.61,114.99,30,6.4,6.43,100
2935,35,50,114,0.21,2.39,47.61,114.99,30,6.4,6.43,100
2936,36,61,122,11.21,13.39,47.61,114.99,30,6.4,6.43,100
2937,37,50,132,0.21,2.39,47.61,114.99,30,6.4,6.43,100
2938,38,52,128,2.21,4.39,47.61,114.99,30,6.4,6.43,100
2939,39,63,121,13.21,15.39,47.61,114.99,30,6.4,6.43,100
2940,40,28,93,-21.79,-19.61,47.61,114.99,30,6.4,6.43,100
2941,41,41,121,-8.79,-6.61,47.61,114.99,30,6.4,6.43,100
2942,42,56,131,6.21,8.39,47.61,114.99,30,6.4,6.43,100
2943,43,45,119,-4.79,-2.61,47.61,114.99,30,6.4,6.43,100
2944,44,36,107,-13.79,-11.61,47.61,114.99,30,6.4,6.43,100
2945,45,56,133,6.21,8.39,47.61,114.99,30,6.4,6.43,100
2946,46,46,105,-3.79,-1.61,47.61,114.99,30,6.4,6.43,100
2947,47,49,122,-0.79,1.39,47.61,114.99,30,6.4,6.43,100
2948,48,44,96,-5.79,-3.61,47.61,114.99,30,6.4,6.43,100
2949,49,37,128,-12.79,-10.61,47.61,114.99,30,6.4,6.43,100
2950,50,43,122,-6.79,-4.61,47.61,114.99,30,6.4,6.43,100
2951,51,42,109,-7.79,-5.61,47.61,114.99,30,6.4,6.43,100
2952,52,49,121,-0.79,1.39,47.61,114.99,30,6.4,6.43,100
2953,53,44,103,-5.79,-3.61,47.61,114.99,30,6.4,6.43,100
2954,54,36,105,-13.79,-11.61,47.61,114.99,30,6.4,6.43,100
2955,55,53,122,3.21,5.39,47.61,114.99,30,6.4,6.43,100
2956,56,42,105,-7.79,-5.61,47.61,114.99,30,6.4,6.43,100
2957,57,66,122,16.21,18.39,47.61,114.99,30,6.4,6.43,100
2958,58,45,116,-4.79,-2.61,47.61,114.99,30,6.4,6.43,100
2959,59,42,110,-7.79,-5.61,47.61,114.99,30,6.4,6.43,100
2960,60,51,131,1.21,3.39,47.61,114.99,30,6.4,6.43,100
2961,61,55,104,5.21,7.39,47.61,114.99,30,6.4,6.43,100
2962,62,51,114,1.21,3.39,47.61,114.99,30,6.4,6.43,100
2963,63,51,114,1.21,3.39,47.61,114.99,30,6.4,6.43,100
2964,64,46,107,-3.79,-1.61,47.61,114.99,30,6.4,6.43,100
2965,65,59,130,9.21,11.39,47.61,114.99,30,6.4,6.43,100
2966,66,54,130,4.21,6.39,47.61,114.99,30,6.4,6.43,100
2967,67,42,106,-7.79,-5.61,47.61,114.99,30,6.4,6.43,100
2968,68,51,132,1.21,3.39,47.61,114.99,30,6.4,6.43,100
2969,69,51,114,1.21,3.39,47.61,114.99,30,6.4,6.43,100
2970,70,60,132,10.21,12.39,47.61,114.99,30,6.4,6.43,100
2971,71,56,135,6.21,8.39,47.61,114.99,30,6.4,6.43,100
2972,72,43,99,-6.79,-4.61,47.61,114.99,30,6.4,6.43,100
2973,73,62,130,12.21,14.39,47.61,114.99,30,6.4,6.43,100
2974,74,48,128,-1.79,0.39,47.61,114.99,30,6.4,6.43,100
2975,75,48,111,-1.79,0.39,47.61,114.99,30,6.4,6.43,100
2976,76,52,121,2.21,4.39,47.61,114.99,30,6.4,6.43,100
2977,77,43,114,-6.79,-4.61,47.61,114.99,30,6.4,6.43,100
2978,78,56,130,6.21,8.39,47.61,114.99,30,6.4,6.43,100
2979,79,44,116,-5.79,-3.61,47.61,114.99,30,6.4,6.43,100
2980,80,47,112,-2.79,-0.61,47.61,114.99,30,6.4,6.43,100
2981,81,54,115,4.21,6.39,47.61,114.99,30,6.4,6.43,100
2982,82,44,96,-5.79,-3.61,47.61,114.99,30,6.4,6.43,100
2983,83,47,114,-2.79,-0.61,47.61,114.99,30,6.4,6.43,100
2984,84,45,112,-4.79,-2.61,47.61,114.99,30,6.4,6.43,100
2985,85,64,152,14.21,16.39,47.61,114.99,30,6.4,6.43,100
2986,86,34,99,-15.79,-13.61,47.61,114.99,30,6.4,6.43,100
2987,87,41,99,-8.79,-6.61,47.61,114.99,30,6.4,6.43,100
2988,88,59,116,9.21,11.39,47.61,114.99,30,6.4,6.43,100
2989,89,43,102,-6.79,-4.61,47.61,114.99,30,6.4,6.43,100
2990,90,51,111,1.21,3.39,47.61,114.99,30,6.4,6.43,100
2991,91,52,106,2.21,4.39,47.61,114.99,30,6.4,6.43,100
2992,92,47,128,-2.79,-0.61,47.61,114.99,30,6.4,6.43,100
2993,93,45,102,-4.79,-2.61,47.61,114.99,30,6.4,6.43,100
2994,94,52,125,2.21,4.39,47.61,114.99,30,6.4,6.43,100
2995,95,39,106,-10.79,-8.61,47.61,114.99,30,6.4,6.43,100
2996,96,50,114,0.21,2.39,47.61,114.99,30,6.4,6.43,100
2997,97,49,110,-0.79,1.39,47.61,114.99,30,6.4,6.43,100
2998,98,50,133,0.21,2.39,47.61,114.99,30,6.4,6.43,100
2999,99,50,117,0.21,2.39,47.61,114.99,30,6.4,6.43,100
3000,100,38,109,-11.79,-9.61,47.61,114.99,30,6.4,6.43,100
3001,1,53,117,3.21,0.26,52.74,126.23,31,6.37,5.51,100
3002,2,52,128,2.21,-0.74,52.74,126.23,31,6.37,5.51,100
3003,3,64,156,14.21,11.26,52.74,126.23,31,6.37,5.51,100
3004,4,60,126,10.21,7.26,52.74,126.23,31,6.37,5.51,100
3005,5,63,131,13.21,10.26,52.74,126.23,31,6.37,5.51,100
3006,6,50,122,0.21,-2.74,52.74,126.23,31,6.37,5.51,100
3007,7,56,128,6.21,3.26,52.74,126.23,31,6.37,5.51,100
3008,8,59,122,9.21,6.26,52.74,126.23,31,6.37,5.51,100
3009,9,44,122,-5.79,-8.74,52.74,126.23,31,6.37,5.51,100
3010,10,48,125,-1.79,-4.74,52.74,126.23,31,6.37,5.51,100
3011,11,45,101,-4.79,-7.74,52.74,126.23,31,6.37,5.51,100
3012,12,51,131,1.21,-1.74,52.74,126.23,31,6.37,5.51,100
3013,13,54,123,4.21,1.26,52.74,126.23,31,6.37,5.51,100
3014,14,46,116,-3.79,-6.74,52.74,126.23,31,6.37,5.51,100
3015,15,46,121,-3.79,-6.74,52.74,126.23,31,6.37,5.51,100
3016,16,46,121,-3.79,-6.74,52.74,126.23,31,6.37,5.51,100
3017,17,53,122,3.21,0.26,52.74,126.23,31,6.37,5.51,100
3018,18,59,125,9.21,6.26,52.74,126.23,31,6.37,5.51,100
3019,19,53,135,3.21,0.26,52.74,126.23,31,6.37,5.51,100
3020,20,46,110,-3.79,-6.74,52.74,126.23,31,6.37,5.51,100
3021,21,41,108,-8.79,-11.74,52.74,126.23,31,6.37,5.51,100
3022,22,51,132,1.21,-1.74,52.74,126.23,31,6.37,5.51,100
3023,23,57,130,7.21,4.26,52.74,126.23,31,6.37,5.51,100
3024,24,58,130,8.21,5.26,52.74,126.23,31,6.37,5.51,100
3025,25,52,123,2.21,-0.74,52.74,126.23,31,6.37,5.51,100
3026,26,53,134,3.21,0.26,52.74,126.23,31,6.37,5.51,100
3027,27,69,133,19.21,16.26,52.74,126.23,31,6.37,5.51,100
3028,28,53,127,3.21,0.26,52.74,126.23,31,6.37,5.51,100
3029,29,52,124,2.21,-0.74,52.74,126.23,31,6.37,5.51,100
3030,30,53,124,3.21,0.26,52.74,126.23,31,6.37,5.51,100
3031,31,44,125,-5.79,-8.74,52.74,126.23,31,6.37,5.51,100
3032,32,59,138,9.21,6.26,52.74,126.23,31,6.37,5.51,100
3033,33,58,130,8.21,5.26,52.74,126.23,31,6.37,5.51,100
3034,34,46,95,-3.79,-6.74,52.74,126.23,31,6.37,5.51,100
3035,35,53,129,3.21,0.26,52.74,126.23,31,6.37,5.51,100
3036,36,52,135,2.21,-0.74,52.74,126.23,31,6.37,5.51,100
3037,37,42,129,-7.79,-10.74,52.74,126.23,31,6.37,5.51,100
3038,38,45,107,-4.79,-7.74,52.74,126.23,31,6.37,5.51,100
3039,39,48,141,-1.79,-4.74,52.74,126.23,31,6.37,5.51,100
3040,40,43,113,-6.79,-9.74,52.74,126.23,31,6.37,5.51,100
3041,41,52,128,2.21,-0.74,52.74,126.23,31,6.37,5.51,100
3042,42,55,140,5.21,2.26,52.74,126.23,31,6.37,5.51,100
3043,43,40,103,-9.79,-12.74,52.74,126.23,31,6.37,5.51,100
3044,44,56,140,6.21,3.26,52.74,126.23,31,6.37,5.51,100
3045,45,48,122,-1.79,-4.74,52.74,126.23,31,6.37,5.51,100
3046,46,53,112,3.21,0.26,52.74,126.23,31,6.37,5.51,100
3047,47,51,123,1.21,-1.74,52.74,126.23,31,6.37,5.51,100
3048,48,35,117,-14.79,-17.74,52.74,126.23,31,6.37,5.51,100
3049,49,56,121,6.21,3.26,52.74,126.23,31,6.37,5.51,100
3050,50,52,119,2.21,-0.74,52.74,126.23,31,6.37,5.51,100
3051,51,62,141,12.21,9.26,52.74,126.23,31,6.37,5.51,100
3052,52,63,155,13.21,10.26,52.74,126.23,31,6.37,5.51,100
3053,53,47,113,-2.79,-5.74,52.74,126.23,31,6.37,5.51,100
3054,54,64,138,14.21,11.26,52.74,126.23,31,6.37,5.51,100
3055,55,53,132,3.21,0.26,52.74,126.23,31,6.37,5.51,100
3056,56,46,115,-3.79,-6.74,52.74,126.23,31,6.37,5.51,100
3057,57,52,104,2.21,-0.74,52.74,126.23,31,6.37,5.51,100
3058,58,59,152,9.21,6.26,52.74,126.23,31,6.37,5.51,100
3059,59,43,116,-6.79,-9.74,52.74,126.23,31,6.37,5.51,100
3060,60,48,121,-1.79,-4.74,52.74,126.23,31,6.37,5.51,100
3061,61,61,136,11.21,8.26,52.74,126.23,31,6.37,5.51,100
3062,62,48,102,-1.79,-4.74,52.74,126.23,31,6.37,5.51,100
3063,63,53,145,3.21,0.26,52.74,126.23,31,6.37,5.51,100
3064,64,49,112,-0.79,-3.74,52.74,126.23,31,6.37,5.51,100
3065,65,44,134,-5.79,-8.74,52.74,126.23,31,6.37,5.51,100
3066,66,42,122,-7.79,-10.74,52.74,126.23,31,6.37,5.51,100
3067,67,54,130,4.21,1.26,52.74,126.23,31,6.37,5.51,100
3068,68,53,120,3.21,0.26,52.74,126.23,31,6.37,5.51,100
3069,69,59,129,9.21,6.26,52.74,126.23,31,6.37,5.51,100
3070,70,57,137,7.21,4.26,52.74,126.23,31,6.37,5.51,100
3071,71,58,127,8.21,5.26,52.74,126.23,31,6.37,5.51,100
3072,72,50,137,0.21,-2.74,52.74,126.23,31,6.37,5.51,100
3073,73,53,126,3.21,0.26,52.74,126.23,31,6.37,5.51,100
3074,74,43,113,-6.79,-9.74,52.74,126.23,31,6.37,5.51,100
3075,75,52,122,2.21,-0.74,52.74,126.23,31,6.37,5.51,100
3076,76,61,130,11.21,8.26,52.74,126.23,31,6.37,5.51,100
3077,77,67,132,17.21,14.26,52.74,126.23,31,6.37,5.51,100
3078,78,60,145,10.21,7.26,52.74,126.23,31,6.37,5.51,100
3079,79,51,116,1.21,-1.74,52.74,126.23,31,6.37,5.51,100
3080,80,58,140,8.21,5.26,52.74,126.23,31,6.37,5.51,100
3081,81,50,118,0.21,-2.74,52.74,126.23,31,6.37,5.51,100
3082,82,61,143,11.21,8.26,52.74,126.23,31,6.37,5.51,100
3083,83,53,124,3.21,0.26,52.74,126.23,31,6.37,5.51,100
3084,84,50,111,0.21,-2.74,52.74,126.23,31,6.37,5.51,100
3085,85,57,142,7.21,4.26,52.74,126.23,31,6.37,5.51,100
3086,86,53,119,3.21,0.26,52.74,126.23,31,6.37,5.51,100
3087,87,56,117,6.21,3.26,52.74,126.23,31,6.37,5.51,100
3088,88,59,144,9.21,6.26,52.74,126.23,31,6.37,5.51,100
3089,89,52,123,2.21,-0.74,52.74,126.23,31,6.37,5.51,100
3090,90,51,127,1.21,-1.74,52.74,126.23,31,6.37,5.51,100
3091,91,69,143,19.21,16.26,52.74,126.23,31,6.37,5.51,100
3092,92,49,140,-0.79,-3.74,52.74,126.23,31,6.37,5.51,100
3093,93,53,119,3.21,0.26,52.74,126.23,31,6.37,5.51,100
3094,94,49,115,-0.79,-3.74,52.74,126.23,31,6.37,5.51,100
3095,95,50,121,0.21,-2.74,52.74,126.23,31,6.37,5.51,100
3096,96,46,131,-3.79,-6.74,52.74,126.23,31,6.37,5.51,100
3097,97,52,124,2.21,-0.74,52.74,126.23,31,6.37,5.51,100
3098,98,64,152,14.21,11.26,52.74,126.23,31,6.37,5.51,100
3099,99,61,125,11.21,8.26,52.74,126.23,31,6.37,5.51,100
3100,100,54,129,4.21,1.26,52.74,126.23,31,6.37,5.51,100
3101,1,46,137,-3.79,0.37,45.63,125.89,32,5.45,4.44,100
3102,2,52,133,2.21,6.37,45.63,125.89,32,5.45,4.44,100
3103,3,39,118,-10.79,-6.63,45.63,125.89,32,5.45,4.44,100
3104,4,51,122,1.21,5.37,45.63,125.89,32,5.45,4.44,100
3105,5,49,118,-0.79,3.37,45.63,125.89,32,5.45,4.44,100
3106,6,49,130,-0.79,3.37,45.63,125.89,32,5.45,4.44,100
3107,7,48,119,-1.79,2.37,45.63,125.89,32,5.45,4.44,100
3108,8,42,123,-7.79,-3.63,45.63,125.89,32,5.45,4.44,100
3109,9,52,133,2.21,6.37,45.63,125.89,32,5.45,4.44,100
3110,10,48,134,-1.79,2.37,45.63,125.89,32,5.45,4.44,100
3111,11,49,133,-0.79,3.37,45.63,125.89,32,5.45,4.44,100
3112,12,45,145,-4.79,-0.63,45.63,125.89,32,5.45,4.44,100
3113,13,47,130,-2.79,1.37,45.63,125.89,32,5.45,4.44,100
3114,14,45,126,-4.79,-0.63,45.63,125.89,32,5.45,4.44,100
3115,15,47,108,-2.79,1.37,45.63,125.89,32,5.45,4.44,100
3116,16,44,119,-5.79,-1.63,45.63,125.89,32,5.45,4.44,100
3117,17,55,137,5.21,9.37,45.63,125.89,32,5.45,4.44,100
3118,18,45,109,-4.79,-0.63,45.63,125.89,32,5.45,4.44,100
3119,19,46,138,-3.79,0.37,45.63,125.89,32,5.45,4.44,100
3120,20,52,138,2.21,6.37,45.63,125.89,32,5.45,4.44,100
3121,21,44,113,-5.79,-1.63,45.63,125.89,32,5.45,4.44,100
3122,22,38,105,-11.79,-7.63,45.63,125.89,32,5.45,4.44,100
3123,23,53,144,3.21,7.37,45.63,125.89,32,5.45,4.44,100
3124,24,49,131,-0.79,3.37,45.63,125.89,32,5.45,4.44,100
3125,25,51,116,1.21,5.37,45.63,125.89,32,5.45,4.44,100
3126,26,52,123,2.21,6.37,45.63,125.89,32,5.45,4.44,100
3127,27,50,122,0.21,4.37,45.63,125.89,32,5.45,4.44,100
3128,28,32,105,-17.79,-13.63,45.63,125.89,32,5.45,4.44,100
3129,29,53,127,3.21,7.37,45.63,125.89,32,5.45,4.44,100
3130,30,49,141,-0.79,3.37,45.63,125.89,32,5.45,4.44,100
3131,31,52,146,2.21,6.37,45.63,125.89,32,5.45,4.44,100
3132,32,50,120,0.21,4.37,45.63,125.89,32,5.45,4.44,100
3133,33,40,120,-9.79,-5.63,45.63,125.89,32,5.45,4.44,100
3134,34,53,147,3.21,7.37,45.63,125.89,32,5.45,4.44,100
3135,35,57,135,7.21,11.37,45.63,125.89,32,5.45,4.44,100
3136,36,53,129,3.21,7.37,45.63,125.89,32,5.45,4.44,100
3137,37,45,135,-4.79,-0.63,45.63,125.89,32,5.45,4.44,100
3138,38,38,123,-11.79,-7.63,45.63,125.89,32,5.45,4.44,100
3139,39,51,140,1.21,5.37,45.63,125.89,32,5.45,4.44,100
3140,40,44,127,-5.79,-1.63,45.63,125.89,32,5.45,4.44,100
3141,41,47,130,-2.79,1.37,45.63,125.89,32,5.45,4.44,100
3142,42,47,148,-2.79,1.37,45.63,125.89,32,5.45,4.44,100
3143,43,40,125,-9.79,-5.63,45.63,125.89,32,5.45,4.44,100
3144,44,45,131,-4.79,-0.63,45.63,125.89,32,5.45,4.44,100
3145,45,40,121,-9.79,-5.63,45.63,125.89,32,5.45,4.44,100
3146,46,35,122,-14.79,-10.63,45.63,125.89,32,5.45,4.44,100
3147,47,38,121,-11.79,-7.63,45.63,125.89,32,5.45,4.44,100
3148,48,42,137,-7.79,-3.63,45.63,125.89,32,5.45,4.44,100
3149,49,42,127,-7.79,-3.63,45.63,125.89,32,5.45,4.44,100
3150,50,37,117,-12.79,-8.63,45.63,125.89,32,5.45,4.44,100
3151,51,49,142,-0.79,3.37,45.63,125.89,32,5.45,4.44,100
3152,52,45,134,-4.79,-0.63,45.63,125.89,32,5.45,4.44,100
3153,53,43,118,-6.79,-2.63,45.63,125.89,32,5.45,4.44,100
3154,54,46,125,-3.79,0.37,45.63,125.89,32,5.45,4.44,100
3155,55,35,118,-14.79,-10.63,45.63,125.89,32,5.45,4.44,100
3156,56,41,123,-8.79,-4.63,45.63,125.89,32,5.45,4.44,100
